,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
34,Fleetwood Mac,0.622,1982-09-25,0.54,none,album rock,5.0,1.0,35,19Ym5Sg0YyOCa6ao21bdoG,130.879,4.0,Gypsy,0.847
35,Steel Breeze,0.531,1982-09-25,0.6,none,NA,4.0,1.0,36,0CzCmJ1gQO25qqSLlkf1ut,144.231,4.0,You Don't Want Me Anymore,0.66
36,Tane Cain,0.512,1982-09-25,0.668,none,NA,7.0,0.0,37,1MKEJxiCXyVgKEukpzuKnV,142.81,4.0,Holdin' On,0.447
37,Barry Manilow,2.0,1982-09-25,2.0,none,NA,2.0,2.0,38,NA,2.0,2.0,Oh Julie,2.0
38,Olivia Newton-John,0.76,1982-09-25,0.536,none,adult standards,7.0,1.0,39,7hC5ldHtZLbjNERkRFFcqp,76.859,4.0,Heart Attack,0.956
39,Willie Nelson,0.426,1982-09-25,0.179,none,country,2.0,1.0,40,6sQkTCSV4OvhzXlSJawlhx,73.162,4.0,Let It Be Me,0.0646
40,Huey Lewis,0.575,1982-09-25,0.913,The News,album rock,2.0,1.0,41,0Hoi35zvjLqtOfi4rEutfo,157.929,4.0,Workin' For A Livin',0.968
41,Air Supply,0.434,1982-09-25,0.507,none,adult standards,5.0,1.0,42,09bRmFRViBORKQ2miwp04P,115.309,4.0,Even The Nights Are Better,0.236
42,Evelyn King,0.897,1982-09-25,0.431,none,classic soul,3.0,0.0,43,0Of5lCNEqh62twRkQIOLuK,115.552,4.0,Love Come Down,0.857
43,38 Special,0.63,1982-09-25,0.824,none,album rock,9.0,0.0,44,2x04QPbMFcDlkEPO1qcErd,132.832,4.0,You Keep Runnin' Away,0.845
44,The Clash,0.742,1982-09-25,0.833,none,classic rock,2.0,1.0,45,39shmbIHICJ2Wxnk1fPSdz,113.375,4.0,Should I Stay Or Should I Go,0.816
45,Joe Cocker And Jennifer Warnes,0.629,1982-09-25,0.308,none,blues-rock,2.0,1.0,46,5ykWaJiuWaKAc9P9nDYCpj,139.957,4.0,Up Where We Belong,0.241
46,Steve Winwood,0.656,1982-09-25,0.747,none,album rock,2.0,1.0,47,1RV8Bn3UejhQXEkZ6BjSyA,134.747,4.0,Still In The Game,0.931
47,Don Henley,0.628,1982-09-25,0.958,none,album rock,10.0,1.0,48,7JDoIqP6hQaSeuRGGRzEsG,157.657,4.0,Johnny Can't Read,0.971
48,REO Speedwagon,0.367,1982-09-25,0.593,none,album rock,2.0,1.0,49,2yPwtdt2XRhkPn7t1EVfJB,81.288,4.0,Sweet Time,0.667
49,The Who,0.619,1982-09-25,0.755,none,album rock,2.0,1.0,50,255k7GWdOau9yOsewX85lg,123.104,4.0,Athena,0.592
50,Sylvia,0.764,1982-09-25,0.448,none,NA,0.0,1.0,51,1IyktkUQ3ktjlc6eDXG967,124.226,4.0,Nobody,0.868
51,Neil Diamond,0.543,1982-09-25,0.631,none,adult standards,3.0,1.0,52,5sSVWmT5Kpmx4484vziERk,118.952,4.0,Heartlight,0.559
52,Dolly Parton,0.446,1982-09-25,0.142,none,country,9.0,1.0,53,6nRvgo4ySezQKD1D7NIqAu,135.724,4.0,I Will Always Love You,0.156
53,Rick Springfield,0.695,1982-09-25,0.492,none,album rock,2.0,1.0,54,50DhcS3oMTa3cmfENKYI4G,125.562,4.0,I Get Excited,0.878
54,Joe Jackson,0.591,1982-09-25,0.225,none,art rock,11.0,1.0,55,2KY0QUeRY3IPuJI1gyU9BJ,159.684,4.0,Steppin' Out,0.529
55,Toni Basil,2.0,1982-09-25,2.0,none,NA,2.0,2.0,56,NA,2.0,2.0,Mickey,2.0
56,Sheena Easton,0.753,1982-09-25,0.73,none,adult standards,0.0,1.0,57,5TURlRLHauRBJlCxKLPgOc,158.228,4.0,Machinery,0.949
57,Go-Go's,0.547,1982-09-25,0.753,none,album rock,4.0,1.0,58,1vJOi8S2MSq3jZsni1gm4x,156.988,4.0,Vacation,0.881
58,The Motels,0.602,1982-09-25,0.429,none,album rock,0.0,1.0,59,6rrhJqgWT2LsI8gdbmf7ib,114.902,4.0,Take The L.,0.203
59,ABC,2.0,1982-09-25,2.0,none,NA,2.0,2.0,60,NA,2.0,2.0,The Look Of Love (Part One),2.0
60,Paul Carrack,0.564,1982-09-25,0.575,none,adult standards,11.0,1.0,61,0AwFhiNJjuiFoHDYKiTTWW,94.737,4.0,I Need You,0.611
61,"Crosby, Stills",0.669,1982-09-25,0.446,Nash,album rock,2.0,1.0,62,5AoZknxgY6F25gAcVahO41,81.558,4.0,Southern Cross,0.587
62,Rush,0.523,1982-09-25,0.794,none,album rock,2.0,1.0,63,2l1AraumK6y3VUwi8Bw7iJ,157.971,4.0,New World Man,0.886
63,Stray Cats,0.254,1982-09-25,0.853,none,rock-and-roll,2.0,1.0,64,2SknHmwY6GiOv6aK7YRahd,201.952,4.0,Rock This Town,0.711
64,Alabama,0.556,1982-09-25,0.296,none,contemporary country,7.0,1.0,65,2NOFnktXad6i6R3V75ywjz,135.511,4.0,Close Enough To Perfect,0.441
65,Robert Plant,0.594,1982-09-25,0.912,none,album rock,0.0,1.0,66,5snDBnRlxwwxD6MYiHzJ4i,113.15,4.0,Burning Down One Side,0.593
66,Clocks,0.491,1982-09-25,0.837,none,NA,4.0,0.0,67,2Nf1oAaIWNsVNEygDSN5oR,128.002,4.0,She Looks A Lot Like You,0.766
67,Moving Pictures,0.61,1982-09-25,0.398,none,australian rock,5.0,1.0,68,0sUY9EnmEocSiOmrC8KJQr,109.884,4.0,What About Me,0.205
68,Air Supply,0.425,1982-09-25,0.424,none,adult standards,0.0,1.0,69,7Btxg8ASOZDM0sVZQQFBcj,113.572,4.0,Young Love,0.243
69,Tavares,0.537,1982-09-25,0.469,none,adult standards,0.0,1.0,70,4JC90rQSqwMAhekHuu2hCj,136.536,4.0,A Penny For Your Thoughts,0.363
70,The Pointer Sisters,0.59,1982-09-25,0.868,none,dance rock,5.0,0.0,71,1ot6jEe4w4hYnsOPjd3xKQ,184.348,4.0,I'm So Excited,0.798
71,Billy Joel,0.548,1982-09-25,0.68,none,album rock,9.0,0.0,72,3LqvmDtXWXjF7fg8mh8iZh,148.494,4.0,Pressure,0.851
72,"Crosby, Stills",0.551,1982-09-25,0.501,Nash,album rock,2.0,1.0,73,42TFhl9RznJZi5Xcd2PZDb,153.851,4.0,Wasted On The Way,0.811
73,Chicago,0.519,1982-09-25,0.531,none,adult standards,3.0,0.0,74,20cxkM7p4UVyvolZGSPJ9b,173.576,4.0,Love Me Tomorrow,0.489
74,Frank Zappa,0.474,1982-09-25,0.862,none,album rock,0.0,1.0,75,2aNLe4KxMByyqjhmVvR3or,143.856,4.0,Valley Girl,0.627
75,Stevie Wonder,0.605,1982-09-25,0.302,none,adult standards,5.0,0.0,76,43xxfVyOeF3dwKfnzZgq5S,136.993,4.0,Ribbon In The Sky,0.339
76,Bobby Caldwell,0.657,1982-09-25,0.476,none,NA,4.0,0.0,77,4rGHpDjGls5omPpsc3VVX6,123.914,4.0,All Of My Love,0.559
77,Michael Stanley Band,0.62,1982-09-25,0.882,none,album rock,4.0,1.0,78,0dTKLrt4tcUllWHCMr23ir,138.033,4.0,When I'm Holding You Tight,0.833
78,Survivor,0.741,1982-09-25,0.795,none,album rock,0.0,0.0,79,67Xft0VujlGS6i1l92bCem,132.727,4.0,American Heartbeat,0.563
79,Roberta Flack,0.428,1982-09-25,0.0204,none,adult standards,5.0,1.0,80,1UpKK7U9ow2K1G6qNw9wnW,139.537,4.0,I'm The One,0.0521
80,Nicolette Larson,0.65,1982-09-25,0.565,none,mellow gold,7.0,1.0,81,7id2eUanqPKnZlnJ6ehsz4,124.435,4.0,I Only Want To Be With You,0.936
81,Go-Go's,0.762,1982-09-25,0.484,none,deep trap,0.0,0.0,82,5V4pT6U4pXIRc7q4VD5Hq0,164.953,4.0,Get Up And Go,0.723
82,Jeffrey Osborne,0.542,1982-09-25,0.358,none,disco,7.0,1.0,83,3amteu6FsKx1ijTSYaf3qo,69.185,4.0,On The Wings Of Love,0.358
83,Yaz,0.761,1982-09-25,0.413,none,dance rock,6.0,1.0,84,1QlogZxaAT35c3HqjJt1JH,118.727,4.0,Situation,0.428
84,Karla Bonoff,0.706,1982-09-25,0.247,none,folk,2.0,1.0,85,4qMcYzlTpj5pmIkwhGoFkc,90.306,4.0,Please Be The One,0.422
85,Ronnie Milsap,0.803,1982-09-25,0.596,none,country,2.0,0.0,86,4uLE9ZJ2tPPO0RPBOs0KUC,104.833,4.0,He Got You,0.724
86,Quarterflash,0.743,1982-09-25,0.62,none,album rock,7.0,0.0,87,7sBdj1AzlA4XM4Praaz8t7,124.286,4.0,Night Shift,0.651
87,Kansas,0.708,1982-09-25,0.804,none,album rock,4.0,1.0,88,6k6yVo0nobVomoqbD1yMvc,129.226,4.0,Right Away,0.96
88,Josie Cotton,0.64,1982-09-25,0.644,none,NA,8.0,1.0,89,7HZzG0cvGndYCxx7qc8Wd1,148.225,4.0,He Could Be The One,0.962
89,Billy Preston,2.0,1982-09-25,2.0,none,NA,2.0,2.0,90,NA,2.0,2.0,I'm Never Gonna Say Goodbye,2.0
90,Toronto,0.575,1982-09-25,0.693,none,classic canadian rock,5.0,1.0,91,7l5e4LE8XfewYpePTSg4Oa,127.905,4.0,Your Daddy Don't Know,0.859
91,Jennifer Holliday,0.371,1982-09-25,0.534,none,quiet storm,10.0,1.0,92,6SetWNnANlNaeH22lF2VyB,123.057,4.0,And I Am Telling You I'm Not Going,0.268
92,The Pointer Sisters,0.671,1982-09-25,0.855,none,dance rock,10.0,1.0,93,31WgwRqSxCYOSdSO6ajhvh,124.57,4.0,American Music,0.751
93,REO Speedwagon,0.485,1982-09-25,0.863,none,album rock,0.0,1.0,94,7sFcJVrWPU9irTtQb9usn0,104.469,4.0,Keep The Fire Burnin',0.793
94,Walter Murphy,2.0,1982-09-25,2.0,none,NA,2.0,2.0,95,NA,2.0,2.0,Themes From E.T. (The Extra-Terrestrial),2.0
95,Afrika Bambaataa,0.915,1982-09-25,0.807,The Soul Sonic Force,east coast hip hop,6.0,0.0,96,3uy0jtkM8QYVTsBazkli1x,127.35,4.0,Planet Rock,0.708
96,Gary U.S. Bonds,0.748,1982-09-25,0.791,none,rhythm and blues,11.0,0.0,97,023ANytNFEk7vglingnI4p,116.899,4.0,Out Of Work,0.983
97,Soft Cell,0.542,1982-09-25,0.45,none,dance rock,7.0,0.0,98,58E1XVmZTODC67YNjneuXM,144.437,4.0,Tainted Love,0.626
98,Dazz Band,0.829,1982-09-25,0.886,none,disco,9.0,0.0,99,3h5IJ0EzVpkiaoL174GC3M,132.09,4.0,Let It Whip,0.928
99,The Motels,0.649,1982-09-25,0.313,none,album rock,8.0,1.0,100,1BZMMt9H0TheQGWQy44KmO,115.493,4.0,Only The Lonely,0.708
0,John Cougar,0.807,1982-10-02,0.419,none,album rock,9.0,1.0,1,43btz2xjMKpcmjkuRsvxyg,103.967,4.0,Jack & Diane,0.613
1,The Steve Miller Band,0.951,1982-10-02,0.316,none,NA,9.0,0.0,2,7BLbCumhiues7ToM42YWmY,127.402,4.0,Abracadabra,1.0
2,Chicago,0.398,1982-10-02,0.57,none,adult standards,4.0,1.0,3,07TnWCHrFkvF61GzJuLVt0,140.974,4.0,Hard To Say I'm Sorry,0.234
3,Survivor,0.817,1982-10-02,0.599,none,album rock,0.0,0.0,4,2KH16WveTQWT6KOG9Rg6e2,108.873,4.0,Eye Of The Tiger,0.548
4,Melissa Manchester,0.753,1982-10-02,0.834,none,adult standards,4.0,1.0,5,3mYh6egfMyl0Dek8r9ciK6,131.909,4.0,You Should Hear How She Talks About You,0.852
5,The Alan Parsons Project,0.823,1982-10-02,0.417,none,album rock,2.0,1.0,6,39qYD4J4BKvZMQgxfXl5bv,111.928,4.0,Eye In The Sky,0.522
6,Men At Work,0.807,1982-10-02,0.83,none,album rock,4.0,1.0,7,29r3fDexnrto7WABfpblNH,128.501,4.0,Who Can It Be Now?,0.954
7,Jackson Browne,0.741,1982-10-02,0.742,none,album rock,2.0,1.0,8,4SlCb8n5Jw52astU7GWPyV,116.951,4.0,Somebody's Baby,0.889
8,Michael McDonald,0.734,1982-10-02,0.485,none,adult standards,4.0,0.0,9,5GvWrvLIqoHroq7YvO260M,95.321,4.0,I Keep Forgettin' (Every Time You're Near),0.933
9,John Cougar,0.812,1982-10-02,0.724,none,album rock,9.0,1.0,10,67eX1ovaHyVPUinMHeUtIM,125.437,4.0,Hurts So Good,0.969
10,America,0.86,1982-10-02,0.568,none,adult standards,4.0,0.0,11,5dXED6MP1v1qghkaniirb1,129.721,4.0,You Can Do Magic,0.936
11,Elton John,0.52,1982-10-02,0.216,none,glam rock,7.0,0.0,12,4PFhHd7DsNg0ke9Nmlxms5,106.633,3.0,Blue Eyes,0.165
12,Olivia Newton-John,0.76,1982-10-02,0.536,none,adult standards,7.0,1.0,13,7hC5ldHtZLbjNERkRFFcqp,76.859,4.0,Heart Attack,0.956
13,A Flock Of Seagulls,0.507,1982-10-02,0.642,none,dance rock,2.0,1.0,14,4OdhffpvG3HxDJMxYOKh97,146.154,4.0,I Ran (So Far Away),0.631
14,Juice Newton,0.264,1982-10-02,0.361,none,country dawn,4.0,1.0,15,2bzJjECwYBuzIMm8Ht2Irh,177.235,3.0,Break It To Me Gently,0.467
15,Eddie Money,0.486,1982-10-02,0.83,none,album rock,3.0,1.0,16,6mJQe0vTIojlxwyMwwy6YR,151.869,4.0,Think I'm In Love,0.652
16,Asia,0.327,1982-10-02,0.816,none,album rock,9.0,0.0,17,5eL3BwpZ3hbRc2h7JWDpqh,125.41,4.0,Only Time Will Tell,0.316
17,Jermaine Jackson,0.973,1982-10-02,0.631,none,disco,11.0,0.0,18,4WbumVCuNi2Uvv2IfkmXW7,126.516,4.0,Let Me Tickle Your Fancy,0.964
18,Santana,0.671,1982-10-02,0.516,none,blues-rock,7.0,0.0,19,1NZAeh2a8Y6Ry5hGBPGP1e,124.699,4.0,Hold On,0.711
19,Joan Jett,0.572,1982-10-02,0.836,the Blackhearts,rock,11.0,1.0,20,6Xprc4GuCejWA3BjU5knyw,127.667,4.0,Do You Wanna Touch Me (Oh Yeah),0.726
20,Laura Branigan,0.775,1982-10-02,0.866,none,dance rock,9.0,1.0,21,15ob9SMGLWrexuPuyuMjKl,131.34,4.0,Gloria,0.876
21,Michael Murphey,0.551,1982-10-02,0.214,none,country rock,0.0,0.0,22,5j2yIrnbgDW51GM95ZjqDj,75.268,4.0,What's Forever For,0.294
22,Billy Idol,0.66,1982-10-02,0.897,none,album rock,5.0,1.0,23,5LeDMHIZ5YDZ2b1VOcYVcG,111.193,4.0,Hot In The City,0.67
23,Kool,0.867,1982-10-02,0.78,The Gang,disco,6.0,0.0,24,5de4lzCw2a6R075OX09eK3,117.433,4.0,Big Fun,0.975
24,Aretha Franklin,0.839,1982-10-02,0.642,none,christmas,11.0,1.0,25,3w4yEUymDEZWi85YQoNfx5,119.759,4.0,Jump To It,0.906
25,Kenny Loggins with Steve Perry,2.0,1982-10-02,2.0,none,NA,2.0,2.0,26,NA,2.0,2.0,Don't Fight It,2.0
26,Fleetwood Mac,0.622,1982-10-02,0.54,none,album rock,5.0,1.0,27,19Ym5Sg0YyOCa6ao21bdoG,130.879,4.0,Gypsy,0.847
27,Randy Meisner,0.415,1982-10-02,0.54,none,soft rock,11.0,1.0,28,49Wwa0weJwnNgzfINnQXgf,105.103,4.0,Never Been In Love,0.464
28,Kim Carnes,0.616,1982-10-02,0.894,none,new wave pop,9.0,1.0,29,2biWZ2wYVEW5c3bhA7FMMY,138.459,4.0,Voyeur,0.624
29,Toto,0.659,1982-10-02,0.573,none,album rock,11.0,0.0,30,15taea6JZLAfG5OX0pzfG6,141.747,3.0,Make Believe,0.901
30,The Gap Band,0.796,1982-10-02,0.622,none,classic soul,2.0,1.0,31,1VKPiQJnV15flF5B3zeocD,126.464,4.0,You Dropped A Bomb On Me,0.795
31,Glenn Frey,0.603,1982-10-02,0.302,none,album rock,7.0,1.0,32,4uvARnZIajUDXWXPifhK3B,75.274,4.0,The One You Love,0.488
32,Steel Breeze,0.531,1982-10-02,0.6,none,NA,4.0,1.0,33,0CzCmJ1gQO25qqSLlkf1ut,144.231,4.0,You Don't Want Me Anymore,0.66
33,Neil Diamond,0.543,1982-10-02,0.631,none,adult standards,3.0,1.0,34,5sSVWmT5Kpmx4484vziERk,118.952,4.0,Heartlight,0.559
34,Joe Cocker And Jennifer Warnes,0.629,1982-10-02,0.308,none,blues-rock,2.0,1.0,35,5ykWaJiuWaKAc9P9nDYCpj,139.957,4.0,Up Where We Belong,0.241
35,Evelyn King,0.897,1982-10-02,0.431,none,classic soul,3.0,0.0,36,0Of5lCNEqh62twRkQIOLuK,115.552,4.0,Love Come Down,0.857
36,Tane Cain,0.512,1982-10-02,0.668,none,NA,7.0,0.0,37,1MKEJxiCXyVgKEukpzuKnV,142.81,4.0,Holdin' On,0.447
37,38 Special,0.63,1982-10-02,0.824,none,album rock,9.0,0.0,38,2x04QPbMFcDlkEPO1qcErd,132.832,4.0,You Keep Runnin' Away,0.845
38,REO Speedwagon,0.367,1982-10-02,0.593,none,album rock,2.0,1.0,39,2yPwtdt2XRhkPn7t1EVfJB,81.288,4.0,Sweet Time,0.667
39,Willie Nelson,0.426,1982-10-02,0.179,none,country,2.0,1.0,40,6sQkTCSV4OvhzXlSJawlhx,73.162,4.0,Let It Be Me,0.0646
40,The Who,0.619,1982-10-02,0.755,none,album rock,2.0,1.0,41,255k7GWdOau9yOsewX85lg,123.104,4.0,Athena,0.592
41,Don Henley,0.628,1982-10-02,0.958,none,album rock,10.0,1.0,42,7JDoIqP6hQaSeuRGGRzEsG,157.657,4.0,Johnny Can't Read,0.971
42,Sylvia,0.764,1982-10-02,0.448,none,NA,0.0,1.0,43,1IyktkUQ3ktjlc6eDXG967,124.226,4.0,Nobody,0.868
43,Rick Springfield,0.695,1982-10-02,0.492,none,album rock,2.0,1.0,44,50DhcS3oMTa3cmfENKYI4G,125.562,4.0,I Get Excited,0.878
44,"Crosby, Stills",0.669,1982-10-02,0.446,Nash,album rock,2.0,1.0,45,5AoZknxgY6F25gAcVahO41,81.558,4.0,Southern Cross,0.587
45,Joe Jackson,0.591,1982-10-02,0.225,none,art rock,11.0,1.0,46,2KY0QUeRY3IPuJI1gyU9BJ,159.684,4.0,Steppin' Out,0.529
46,Air Supply,0.425,1982-10-02,0.424,none,adult standards,0.0,1.0,47,7Btxg8ASOZDM0sVZQQFBcj,113.572,4.0,Young Love,0.243
47,Toni Basil,2.0,1982-10-02,2.0,none,NA,2.0,2.0,48,NA,2.0,2.0,Mickey,2.0
48,ABC,2.0,1982-10-02,2.0,none,NA,2.0,2.0,49,NA,2.0,2.0,The Look Of Love (Part One),2.0
49,Paul Carrack,0.564,1982-10-02,0.575,none,adult standards,11.0,1.0,50,0AwFhiNJjuiFoHDYKiTTWW,94.737,4.0,I Need You,0.611
50,Billy Joel,0.548,1982-10-02,0.68,none,album rock,9.0,0.0,51,3LqvmDtXWXjF7fg8mh8iZh,148.494,4.0,Pressure,0.851
51,The Motels,0.602,1982-10-02,0.429,none,album rock,0.0,1.0,52,6rrhJqgWT2LsI8gdbmf7ib,114.902,4.0,Take The L.,0.203
52,Rush,0.523,1982-10-02,0.794,none,album rock,2.0,1.0,53,2l1AraumK6y3VUwi8Bw7iJ,157.971,4.0,New World Man,0.886
53,Stray Cats,0.254,1982-10-02,0.853,none,rock-and-roll,2.0,1.0,54,2SknHmwY6GiOv6aK7YRahd,201.952,4.0,Rock This Town,0.711
54,The Pointer Sisters,0.59,1982-10-02,0.868,none,dance rock,5.0,0.0,55,1ot6jEe4w4hYnsOPjd3xKQ,184.348,4.0,I'm So Excited,0.798
55,Tavares,0.537,1982-10-02,0.469,none,adult standards,0.0,1.0,56,4JC90rQSqwMAhekHuu2hCj,136.536,4.0,A Penny For Your Thoughts,0.363
56,Sheena Easton,0.753,1982-10-02,0.73,none,adult standards,0.0,1.0,57,5TURlRLHauRBJlCxKLPgOc,158.228,4.0,Machinery,0.949
57,Moving Pictures,0.61,1982-10-02,0.398,none,australian rock,5.0,1.0,58,0sUY9EnmEocSiOmrC8KJQr,109.884,4.0,What About Me,0.205
58,Donna Summer,0.836,1982-10-02,0.715,none,adult standards,7.0,1.0,59,5ljxv8aOm8HukHTjdtEHQ6,132.276,4.0,Love Is In Control (Finger On The Trigger),0.889
59,Chicago,0.519,1982-10-02,0.531,none,adult standards,3.0,0.0,60,20cxkM7p4UVyvolZGSPJ9b,173.576,4.0,Love Me Tomorrow,0.489
60,Diana Ross,0.7,1982-10-02,0.387,none,adult standards,5.0,0.0,61,45a2uakbDbXOizyjyLv7dN,82.436,4.0,Muscles,0.31
61,Survivor,0.741,1982-10-02,0.795,none,album rock,0.0,0.0,62,67Xft0VujlGS6i1l92bCem,132.727,4.0,American Heartbeat,0.563
62,Stevie Wonder,0.605,1982-10-02,0.302,none,adult standards,5.0,0.0,63,43xxfVyOeF3dwKfnzZgq5S,136.993,4.0,Ribbon In The Sky,0.339
63,Robert Plant,0.594,1982-10-02,0.912,none,album rock,0.0,1.0,64,5snDBnRlxwwxD6MYiHzJ4i,113.15,4.0,Burning Down One Side,0.593
64,Alabama,0.556,1982-10-02,0.296,none,contemporary country,7.0,1.0,65,2NOFnktXad6i6R3V75ywjz,135.511,4.0,Close Enough To Perfect,0.441
65,Paul McCartney,0.582,1982-10-02,0.632,none,album rock,2.0,1.0,66,49VwPtgOSnIDxnbiMjj7hG,134.875,4.0,Take It Away,0.928
66,Kenny Rogers,0.64,1982-10-02,0.44,none,adult standards,4.0,1.0,67,1M2a5TNHqmr2zXZZcB7xTe,86.952,4.0,Love Will Turn You Around,0.613
67,Fleetwood Mac,0.709,1982-10-02,0.571,none,album rock,10.0,1.0,68,4kRMsLX7bJqjIfK44qJ9h6,124.739,4.0,Hold Me,0.779
